user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
110825732,1619426870289907712,2023-01-28T20:07:08Z,CamiloMusica,https://t.co/sgWfZV6M89,Twitter for iPhone,0,NA,NA,NA,FALSE,FALSE,81678,5555,NA,NA,,,,,,,,,,,,,NA,,,zxx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/CamiloMusica/status/1619426870289907712,Camilo,,LA TRIBU ESCUCHA 🌱 DE ADENTRO PA AFUERA 💿,https://t.co/PX5pVLTD4W,FALSE,1731257,487,1445,15648,3267,2010-02-02T22:23:32Z,TRUE,https://t.co/PX5pVLTD4W,https://Camilo.lnk.to/DeAdentroPaAfuera,NA,https://pbs.twimg.com/profile_banners/110825732/1652719221,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1564766768559804417/_X5qqP1Z_normal.jpg
110825732,1618007048993800203,2023-01-24T22:05:16Z,CamiloMusica,https://t.co/DHoIdHEN9L https://t.co/txWQpIalxr,Twitter for iPhone,23,NA,NA,NA,FALSE,FALSE,3725,482,NA,NA,,,,,,,,,,,,,NA,,,zxx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/CamiloMusica/status/1618007048993800203,Camilo,,LA TRIBU ESCUCHA 🌱 DE ADENTRO PA AFUERA 💿,https://t.co/PX5pVLTD4W,FALSE,1731257,487,1445,15648,3267,2010-02-02T22:23:32Z,TRUE,https://t.co/PX5pVLTD4W,https://Camilo.lnk.to/DeAdentroPaAfuera,NA,https://pbs.twimg.com/profile_banners/110825732/1652719221,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1564766768559804417/_X5qqP1Z_normal.jpg
110825732,1618005949113077761,2023-01-24T22:00:54Z,CamiloMusica,Camilo y @Camila_Cabello 🔥🔥🔥,Twitter for iPhone,28,NA,NA,NA,FALSE,FALSE,4242,445,NA,NA,,,,,,,,,,,,,NA,,,es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/CamiloMusica/status/1618005949113077761,Camilo,,LA TRIBU ESCUCHA 🌱 DE ADENTRO PA AFUERA 💿,https://t.co/PX5pVLTD4W,FALSE,1731257,487,1445,15648,3267,2010-02-02T22:23:32Z,TRUE,https://t.co/PX5pVLTD4W,https://Camilo.lnk.to/DeAdentroPaAfuera,NA,https://pbs.twimg.com/profile_banners/110825732/1652719221,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1564766768559804417/_X5qqP1Z_normal.jpg
110825732,1618005877294006272,2023-01-24T22:00:36Z,CamiloMusica,Van a amar el video de AMBULANCIA 🚑♥️,Twitter for iPhone,37,NA,NA,NA,FALSE,FALSE,2256,142,NA,NA,,,,,,,,,,,,,NA,,,es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/CamiloMusica/status/1618005877294006272,Camilo,,LA TRIBU ESCUCHA 🌱 DE ADENTRO PA AFUERA 💿,https://t.co/PX5pVLTD4W,FALSE,1731257,487,1445,15648,3267,2010-02-02T22:23:32Z,TRUE,https://t.co/PX5pVLTD4W,https://Camilo.lnk.to/DeAdentroPaAfuera,NA,https://pbs.twimg.com/profile_banners/110825732/1652719221,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1564766768559804417/_X5qqP1Z_normal.jpg
110825732,1602772523124334597,2022-12-13T21:08:42Z,CamiloMusica,"Qué increíble partido hizo Argentinaaaaaaaa!!!
Por aquí hay fiesta hoy! 🔥
Se merecen esta final que viene 🙏🏼🙏🏼",Twitter for iPhone,110,NA,NA,NA,FALSE,FALSE,8477,485,NA,NA,,,,,,,,,,,,,NA,,,es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/CamiloMusica/status/1602772523124334597,Camilo,,LA TRIBU ESCUCHA 🌱 DE ADENTRO PA AFUERA 💿,https://t.co/PX5pVLTD4W,FALSE,1731257,487,1445,15648,3267,2010-02-02T22:23:32Z,TRUE,https://t.co/PX5pVLTD4W,https://Camilo.lnk.to/DeAdentroPaAfuera,NA,https://pbs.twimg.com/profile_banners/110825732/1652719221,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1564766768559804417/_X5qqP1Z_normal.jpg
110825732,1598722174386176000,2022-12-02T16:54:03Z,CamiloMusica,Dios es grande https://t.co/Y3RDcTm4tH,Twitter for iPhone,14,NA,NA,NA,TRUE,FALSE,682,55,NA,NA,,,,,,,,,,,,,NA,,,es,1598072486427754496,"•📺| El primer documental de Camilo (“Camilo: El Primer Tour de Mi Vida) se encuentra en el top 10 del contenido más visto en HBO MAX 

¡Felicidades @CamiloMusica! https://t.co/R9Jb4ehssB",2022-11-30T21:52:26Z,Twitter for iPhone,24,6,1249483320888455169,latriburuguay_,La Tribu Camilo Uruguay,1133,267,13293,Uruguay,📍Tribu Oficializada ⛺️ -Noticias y dinamicas - Escucha el álbum más reciente de Camilo “Mis Manos” en este link👇🏼,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/CamiloMusica/status/1598722174386176000,Camilo,,LA TRIBU ESCUCHA 🌱 DE ADENTRO PA AFUERA 💿,https://t.co/PX5pVLTD4W,FALSE,1731257,487,1445,15648,3267,2010-02-02T22:23:32Z,TRUE,https://t.co/PX5pVLTD4W,https://Camilo.lnk.to/DeAdentroPaAfuera,NA,https://pbs.twimg.com/profile_banners/110825732/1652719221,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1564766768559804417/_X5qqP1Z_normal.jpg
110825732,1595938989176893445,2022-11-25T00:34:40Z,CamiloMusica,"Para conocer el fruto, hay que 
ver la semilla 🌱
Quieren saber la historia de mi origen? Ya pueden escucharla en @audible ORIGINS: una serie de historias, narrativa y música que hicimos junto con  @billieelish @dojacat @flyinglotus y muchos otros artistas increíbles. https://t.co/UpP9grnu3c",Twitter for iPhone,267,NA,NA,NA,FALSE,FALSE,551,54,NA,NA,,,,,,,,,,,,,NA,,,es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/CamiloMusica/status/1595938989176893445,Camilo,,LA TRIBU ESCUCHA 🌱 DE ADENTRO PA AFUERA 💿,https://t.co/PX5pVLTD4W,FALSE,1731257,487,1445,15648,3267,2010-02-02T22:23:32Z,TRUE,https://t.co/PX5pVLTD4W,https://Camilo.lnk.to/DeAdentroPaAfuera,NA,https://pbs.twimg.com/profile_banners/110825732/1652719221,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1564766768559804417/_X5qqP1Z_normal.jpg
110825732,1588930615982059521,2022-11-05T16:25:54Z,CamiloMusica,"Tribu! Ayer sacamos video de BEBIENDO SOLA 👠🪩🍾con Myke Towers. Ya lo vieron??? 
https://t.co/DJqOMJFnad https://t.co/YXZFJShRF8",Twitter for iPhone,103,NA,NA,NA,FALSE,FALSE,1080,114,NA,NA,,,,,,,,,,,,,NA,,,es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/CamiloMusica/status/1588930615982059521,Camilo,,LA TRIBU ESCUCHA 🌱 DE ADENTRO PA AFUERA 💿,https://t.co/PX5pVLTD4W,FALSE,1731257,487,1445,15648,3267,2010-02-02T22:23:32Z,TRUE,https://t.co/PX5pVLTD4W,https://Camilo.lnk.to/DeAdentroPaAfuera,NA,https://pbs.twimg.com/profile_banners/110825732/1652719221,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1564766768559804417/_X5qqP1Z_normal.jpg
110825732,1585449855912214531,2022-10-27T01:54:36Z,CamiloMusica,Te amo. LA TRIBU! https://t.co/90X6gM5B7y,Twitter for iPhone,17,NA,NA,NA,TRUE,FALSE,532,44,NA,NA,,,,,,,,,,,,,NA,,,es,1584640303784693761,"Sos mi gran inspiración @CamiloMusica, gracias por acompañarme siempre y hacerme sentir las mejores cosas, sos la persona mas increíble del mundo! Orgullosa de ser de la tribu 🫶🏻⛺️ https://t.co/nCMuHyNNEN",2022-10-24T20:17:44Z,Twitter for iPhone,61,7,2886227170,orianaxvelez,carøl 🦋,3049,2679,88314,Emilia mami,eu e CNCO escutando Dharma ||FAN ACCOUNT,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/CamiloMusica/status/1585449855912214531,Camilo,,LA TRIBU ESCUCHA 🌱 DE ADENTRO PA AFUERA 💿,https://t.co/PX5pVLTD4W,FALSE,1731257,487,1445,15648,3267,2010-02-02T22:23:32Z,TRUE,https://t.co/PX5pVLTD4W,https://Camilo.lnk.to/DeAdentroPaAfuera,NA,https://pbs.twimg.com/profile_banners/110825732/1652719221,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1564766768559804417/_X5qqP1Z_normal.jpg
110825732,1585449547265892352,2022-10-27T01:53:22Z,CamiloMusica,"ESTA FOTOOOO JJAJAJAJAJA!!
(Btw, ya vienen 😏) https://t.co/y3LJwWPk0X",Twitter for iPhone,45,NA,NA,NA,TRUE,FALSE,812,80,NA,NA,,,,,,,,,,,,,NA,,,es,1585449121619623936,@CamiloMusica QUEREMOS O CLIPE DE BEBIENDO SOLA E AMBULANCIA https://t.co/6KzorIRYJI,2022-10-27T01:51:41Z,Twitter for Android,34,2,3864425800,evamiIo,manu VAI VER O RBD,8004,6258,196679,la tribu ⛺️,y puro grupo firme • fan account,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/CamiloMusica/status/1585449547265892352,Camilo,,LA TRIBU ESCUCHA 🌱 DE ADENTRO PA AFUERA 💿,https://t.co/PX5pVLTD4W,FALSE,1731257,487,1445,15648,3267,2010-02-02T22:23:32Z,TRUE,https://t.co/PX5pVLTD4W,https://Camilo.lnk.to/DeAdentroPaAfuera,NA,https://pbs.twimg.com/profile_banners/110825732/1652719221,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1564766768559804417/_X5qqP1Z_normal.jpg
